x,y,z
1.250104930151055100e+02,1.300000000000000000e+02,5.736888635324238983e+00
1.375379275489534905e+02,1.697289911662624036e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.335529720262918829e+02,1.952171804315072734e+01
1.500000000000000000e+02,1.333569418761625514e+02,1.759201310862436074e+01
1.500000000000000000e+02,1.556577708435797831e+02,2.245099035555216815e+01
1.141007743461284321e+02,1.300000000000000000e+02,2.173217359229062140e+01
1.071702417120306876e+02,1.433881542002670528e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.468676546802258827e+02,3.677130763400015212e+01
1.150043252057877936e+02,1.611167346152915627e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.467396069203203410e+02,3.898933975340685265e+01
1.405036789668028234e+02,1.300000000000000000e+02,1.309284874076186433e+01
1.000000000000000000e+02,1.532043147411391431e+02,4.323514497126878098e+01
1.007761721748528316e+02,1.300000000000000000e+02,3.944342937265665938e+01
1.500000000000000000e+02,1.538684431028929964e+02,4.566464814602692712e+01
1.125027974887868254e+02,1.623513910959504472e+02,5.000000000000000000e+01
1.141845538984475468e+02,1.714284899002008444e+02,0.000000000000000000e+00
1.278667233348344183e+02,1.800000000000000000e+02,1.563342934227438263e+01
1.500000000000000000e+02,1.575135148763953907e+02,1.838474431286407196e+01
1.000000000000000000e+02,1.509931606941369751e+02,4.790394042941580466e+01
1.000000000000000000e+02,1.536664218494148599e+02,3.766355281273216349e+01
1.331534530220302770e+02,1.800000000000000000e+02,2.271922761190515061e+01
1.440766158709749334e+02,1.571106926368068173e+02,0.000000000000000000e+00
1.396046483146953960e+02,1.372050895973070510e+02,0.000000000000000000e+00
1.207764186498134222e+02,1.800000000000000000e+02,4.809922471482966699e+01
1.126600988696413452e+02,1.800000000000000000e+02,2.096671072684124226e+01
1.153561104425900510e+02,1.800000000000000000e+02,4.128639111481978574e+01
1.486032257123233364e+02,1.800000000000000000e+02,4.966295106785034363e+01
1.059554373748032958e+02,1.300000000000000000e+02,4.693487418734150651e+01
1.000000000000000000e+02,1.643266719576409969e+02,3.695155220593701983e+01
1.251654015358825944e+02,1.344372645704935394e+02,5.000000000000000000e+01
1.156801480513227602e+02,1.800000000000000000e+02,2.801818335572046692e+01
1.500000000000000000e+02,1.633618734059723465e+02,3.993215526568889118e+01
1.079462994421024291e+02,1.800000000000000000e+02,1.273767164421366260e+01
1.500000000000000000e+02,1.301861121351856809e+02,3.907446244653917944e+01
1.424237409674674950e+02,1.800000000000000000e+02,1.903565999918200902e+01
1.248691076192404239e+02,1.300000000000000000e+02,8.693992451539605426e+00
1.018948434147350355e+02,1.800000000000000000e+02,3.187892489538900875e+01
1.500000000000000000e+02,1.310954672529484526e+02,1.366739967673279921e+01
1.232569045629031592e+02,1.800000000000000000e+02,7.471361841396415571e+00
1.417910258411532993e+02,1.800000000000000000e+02,3.658939893482005346e+01
1.049738709757813240e+02,1.800000000000000000e+02,1.094714033134197706e+01
1.245403448572173772e+02,1.603729329164643786e+02,5.000000000000000000e+01
1.204550611919441110e+02,1.615798464270897910e+02,0.000000000000000000e+00
1.346884475099212750e+02,1.300000000000000000e+02,4.090896708489297851e+01
1.000000000000000000e+02,1.604304191367873500e+02,4.332956138062495199e+01
1.290806122143753214e+02,1.300000000000000000e+02,3.888199719223717921e+01
1.209220779763116127e+02,1.300000000000000000e+02,2.531337408300899483e+01
1.037275312120877970e+02,1.300000000000000000e+02,2.980312253698160063e+01
1.362100931762835501e+02,1.344665124754889121e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.521359173120251569e+02,2.053022140005211327e+01
1.500000000000000000e+02,1.662933526005015494e+02,3.103684007148409663e+01
1.000000000000000000e+02,1.352854574149027940e+02,7.107237330938148467e+00
1.116074392431407034e+02,1.800000000000000000e+02,3.330853360748739078e+01
1.226355925398132882e+02,1.300000000000000000e+02,3.407325617310880261e+01
1.000000000000000000e+02,1.754585138948985445e+02,4.070960348722719857e+01
1.446904176242985898e+02,1.800000000000000000e+02,7.950120016405989531e+00
1.500000000000000000e+02,1.482045740984634392e+02,3.476631241781677772e+01
1.046494270918697680e+02,1.300000000000000000e+02,3.878551032278084421e+01
1.000000000000000000e+02,1.557237054889524188e+02,1.169622353169856233e+01
1.247959856830126597e+02,1.663230191481180782e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.626199712911534903e+02,1.099906421580549853e+01
1.075540635684592274e+02,1.469408464375383687e+02,5.000000000000000000e+01
1.298634099134198721e+02,1.574114596349641033e+02,0.000000000000000000e+00
1.386437688517369224e+02,1.601610206807393411e+02,5.000000000000000000e+01
1.462063179801367596e+02,1.525307710223921163e+02,0.000000000000000000e+00
1.099452888082655875e+02,1.300000000000000000e+02,4.279065612122785467e+01
1.401309237762223461e+02,1.800000000000000000e+02,1.457719200330298293e+01
1.000000000000000000e+02,1.445229878304364206e+02,3.221042190664530125e+00
1.182075143780647721e+02,1.397193283758026610e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.736813934797540639e+02,7.545302135430398849e+00
1.379843733616249892e+02,1.800000000000000000e+02,2.265611807231884711e+00
1.039505392170224525e+02,1.300000000000000000e+02,1.332155799063726676e+01
1.313971174510268156e+02,1.800000000000000000e+02,3.685094953440997045e+01
1.328866604035278272e+02,1.522428238486417627e+02,0.000000000000000000e+00
1.168882126866354696e+02,1.800000000000000000e+02,7.285100276382934226e-01
1.500000000000000000e+02,1.474505227845972399e+02,4.211668520729982390e+01
1.022639746871170416e+02,1.800000000000000000e+02,3.049982342618868714e+01
1.145485847171219120e+02,1.369503050481174569e+02,0.000000000000000000e+00
1.105236530291523849e+02,1.300000000000000000e+02,2.349149403018088833e+01
1.021485975479391755e+02,1.548460209629963344e+02,0.000000000000000000e+00
1.258045415448422091e+02,1.300000000000000000e+02,3.499109544852083786e+01
1.500000000000000000e+02,1.724437941921507900e+02,2.034357381032167922e+01
1.000000000000000000e+02,1.636359248947142646e+02,3.159987258837335133e+01
1.036355886083626103e+02,1.485695724685148207e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.560097465280029212e+02,4.020423937697560746e+01
1.180651838705996113e+02,1.300000000000000000e+02,1.299092975684262852e+00
1.156305803502661433e+02,1.761219409239928950e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.434210586043362810e+02,4.955142045151021790e+01
1.433316570167493751e+02,1.683704056853654834e+02,5.000000000000000000e+01
1.020671336399904590e+02,1.511480560844563001e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.781105374290823988e+02,1.928947846766201479e+01
1.422388354442451543e+02,1.300000000000000000e+02,1.242199535397168120e+01
1.347144573566617680e+02,1.300000000000000000e+02,7.656075550569957144e+00
1.500000000000000000e+02,1.441059039947652991e+02,1.122920398576711598e+01
1.500000000000000000e+02,1.713671642983621837e+02,1.114306824150457231e+01
1.500000000000000000e+02,1.397644766335394024e+02,1.931227311672928382e+00
1.351963776648276792e+02,1.800000000000000000e+02,3.866861231516054431e-01
1.500000000000000000e+02,1.302158109956678800e+02,1.639051742033821313e+01
1.000000000000000000e+02,1.409780902522956012e+02,5.536917126359397479e-01
1.073044896723507122e+02,1.300000000000000000e+02,1.959447077130599402e+00
1.090332392249608517e+02,1.480518934455218414e+02,0.000000000000000000e+00
1.493051166536650385e+02,1.722021740435511958e+02,0.000000000000000000e+00
1.383185775082126554e+02,1.545172633066760000e+02,5.000000000000000000e+01
1.301622220013825881e+02,1.357650794139028676e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.548291781218306369e+02,2.489011583726739829e+01
1.000000000000000000e+02,1.357562349857205959e+02,1.948313532273042270e+01
1.032520764367339581e+02,1.300000000000000000e+02,1.452980545051071815e+01
1.090242461265258953e+02,1.800000000000000000e+02,4.321001174898231056e+01
1.032232157486849218e+02,1.787322548758175742e+02,5.000000000000000000e+01
1.382470982091788301e+02,1.494176615739427803e+02,0.000000000000000000e+00
1.368109589173581639e+02,1.544152143791459366e+02,5.000000000000000000e+01
1.147651736373176163e+02,1.584584994450704301e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.399692821992746019e+02,2.692265110545093876e+01
1.290188505802104260e+02,1.800000000000000000e+02,2.731987863056624022e+01
1.327396419147565325e+02,1.439398740554192955e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.619397001737577568e+02,3.486203323321269210e+01
1.392456201073942168e+02,1.351647710024154208e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.593465106256425088e+02,4.793589959099703890e+01
1.000000000000000000e+02,1.566067062836328887e+02,8.211605643959135392e+00
1.000000000000000000e+02,1.642824032367994391e+02,4.987446263739136754e+01
1.196044789595188576e+02,1.358505236551306723e+02,0.000000000000000000e+00
1.388167750944708985e+02,1.771986284017239655e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.330633501576450328e+02,1.012605426208009796e+01
1.485702756360999501e+02,1.800000000000000000e+02,1.158647214942541837e+01
1.361092934221838107e+02,1.800000000000000000e+02,2.550256671757224325e+01
1.088396592641598062e+02,1.300000000000000000e+02,6.775801835029088060e+00
1.004331828450809070e+02,1.648594788745663777e+02,0.000000000000000000e+00
1.006287966669792269e+02,1.300000000000000000e+02,4.658017488502517978e+01
1.449020874678579105e+02,1.800000000000000000e+02,1.997193833845081912e+01
1.195313374030681786e+02,1.300000000000000000e+02,4.975967089921634567e+01
1.000000000000000000e+02,1.624044141956788394e+02,2.974228414102455531e+01
1.500000000000000000e+02,1.760809429715694137e+02,3.919260260742633761e+01
1.015457844670474969e+02,1.800000000000000000e+02,3.584488706897739263e+01
1.156370735748864149e+02,1.800000000000000000e+02,1.250229272835447603e+01
1.044206026667321936e+02,1.300000000000000000e+02,4.275112099021536238e+01
1.500000000000000000e+02,1.662400412497924265e+02,2.938569259877149342e+00
1.117554413078910329e+02,1.367544980681241213e+02,0.000000000000000000e+00
1.250640840906626323e+02,1.740017169026001511e+02,0.000000000000000000e+00
1.352835443678644651e+02,1.300000000000000000e+02,2.442334318871502319e+01
1.447633699537720986e+02,1.800000000000000000e+02,2.483485190477686544e+01
1.334010704937181515e+02,1.300000000000000000e+02,2.749829904146413639e+01
1.500000000000000000e+02,1.733543530364240439e+02,1.770756146717315005e+01
1.261516893586141634e+02,1.800000000000000000e+02,4.456935949379720796e+01
1.000000000000000000e+02,1.304263502080584374e+02,1.397114970404521017e+01
1.218314164545095366e+02,1.800000000000000000e+02,2.456846146688929622e+01
1.500000000000000000e+02,1.597362317892961983e+02,2.930478777930316170e+01
1.500000000000000000e+02,1.585785759831075552e+02,2.354679168928328892e+01
1.000000000000000000e+02,1.498277213408505872e+02,6.457380701831361591e+00
1.000000000000000000e+02,1.400848800603545214e+02,2.227333255504757048e+01
1.500000000000000000e+02,1.667634285467468942e+02,2.421606944149258211e+01
1.264892632742520959e+02,1.300000000000000000e+02,2.383081843986841264e+01
1.000000000000000000e+02,1.358311657101585297e+02,8.957486680681986613e+00
1.403171678905353872e+02,1.336228551167749856e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.617374078931499071e+02,4.901142176243824622e+01
1.216833608389104171e+02,1.539052561139403679e+02,0.000000000000000000e+00
1.442129798565722467e+02,1.593559830721209210e+02,0.000000000000000000e+00
1.466881037844540003e+02,1.555168486209804541e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.523510254837684101e+02,2.530070195396428545e+01
1.000000000000000000e+02,1.467386894276101543e+02,1.923113204819031807e+01
1.326024574542060748e+02,1.800000000000000000e+02,1.156908465339299141e+00
1.500000000000000000e+02,1.385263971638665907e+02,3.099332685756217387e+01
1.479763092009148977e+02,1.300000000000000000e+02,2.071223781510239448e+01
1.276384018467628039e+02,1.800000000000000000e+02,2.718437232322239439e+01
1.043689447177280840e+02,1.800000000000000000e+02,4.823816575440378074e+01
1.097713968566846461e+02,1.603225145000833720e+02,5.000000000000000000e+01
1.140186840172341647e+02,1.438229329048933209e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.675163493763843121e+02,2.876396167315979469e+01
1.000000000000000000e+02,1.557571708404695698e+02,2.146888093950578735e+01
1.434073863595348826e+02,1.528586535330286722e+02,0.000000000000000000e+00
1.321718219994697279e+02,1.300000000000000000e+02,1.149311395110541589e-02
1.500000000000000000e+02,1.528815401978736190e+02,1.180447473224896981e+01
1.011467644989949264e+02,1.300000000000000000e+02,3.676216087342064043e+01
1.092425890645544655e+02,1.697000674824720363e+02,0.000000000000000000e+00
1.294669929654554608e+02,1.800000000000000000e+02,1.200928378849243927e+01
1.290281062017018314e+02,1.300000000000000000e+02,1.570553104772170983e+01
1.201567353262677358e+02,1.706746297558579215e+02,5.000000000000000000e+01
1.224758268963528280e+02,1.300000000000000000e+02,7.709051484045758684e+00
1.221266796144436455e+02,1.403284503549731426e+02,5.000000000000000000e+01
1.271568896106905413e+02,1.300000000000000000e+02,8.450869926602887716e+00
1.284394338856994011e+02,1.490014767799648325e+02,5.000000000000000000e+01
1.059389216734969779e+02,1.300000000000000000e+02,2.411431204896072700e+01
1.000000000000000000e+02,1.460970423829784011e+02,3.856284972797040211e+01
1.080709340453003904e+02,1.800000000000000000e+02,3.879865234045739442e+01
1.249139399572566163e+02,1.800000000000000000e+02,3.087726862897918068e+01
1.041986383229275788e+02,1.697275358241356287e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.435533393694444442e+02,4.722092222165095166e+01
1.436197200642088490e+02,1.536887308530185123e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.470873117910325902e+02,1.854164394015945305e+01
1.500000000000000000e+02,1.693534236846782051e+02,5.197695959869685467e+00
1.159026501382327865e+02,1.800000000000000000e+02,5.521949226926295751e+00
1.294445503700910649e+02,1.300000000000000000e+02,2.814064699786238322e+01
1.479005304097571241e+02,1.665423829582950077e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.491780210564762967e+02,7.297556183560299559e+00
1.157471916270168890e+02,1.300000000000000000e+02,4.743315268202916002e+01
1.111539586177569134e+02,1.800000000000000000e+02,3.743453536167803009e+01
1.260731129635864818e+02,1.480011043390080090e+02,0.000000000000000000e+00
1.487356479781818734e+02,1.300000000000000000e+02,3.516238386280016925e+01
1.500000000000000000e+02,1.561246737276925103e+02,5.355433259568698645e+00
1.404193227528417367e+02,1.300000000000000000e+02,3.437105556418834418e+00
1.000000000000000000e+02,1.522426862536540568e+02,4.838990545965837953e+01
1.500000000000000000e+02,1.650140080088251580e+02,4.663881250276526202e+01
1.453959068471111209e+02,1.472340149185342000e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.383254996650561850e+02,3.167268629326309792e+01
1.061064200815600884e+02,1.380551910934380544e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.332871063053935927e+02,8.274766236813951181e+00
1.382119477539849299e+02,1.418354982882081288e+02,5.000000000000000000e+01
1.048119963362313740e+02,1.300000000000000000e+02,4.252896928684724287e+01
1.219797176838120265e+02,1.300000000000000000e+02,2.583843492241328477e+01
1.000000000000000000e+02,1.691990260312062730e+02,2.738865793065452081e+01
1.051643562413200925e+02,1.300000000000000000e+02,4.448957795906876811e+01
1.097865432023363326e+02,1.300000000000000000e+02,2.579324916163855619e+00
1.000000000000000000e+02,1.775723484398146752e+02,5.572599083915402929e+00
1.500000000000000000e+02,1.715626933223011008e+02,1.756589662564352494e+01
1.213162279931429310e+02,1.489128246390507115e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.390379134531105763e+02,3.644922020074177738e+01
1.095591429665520309e+02,1.800000000000000000e+02,2.408234800691491273e+01
1.230823591693796004e+02,1.300000000000000000e+02,2.930927075540066795e+01
1.073358481067043897e+02,1.504781075900348526e+02,0.000000000000000000e+00
1.263240951740240519e+02,1.553715734525949870e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.744928602559357103e+02,2.793605070974527393e+01
1.468817462927202655e+02,1.751614650680437251e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.718782848482172199e+02,2.265040948353573924e+01
1.376468679342057726e+02,1.528432641863921617e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.459915460937000660e+02,2.746376168919379523e+01
1.500000000000000000e+02,1.688771630767231784e+02,6.714145298073787238e+00
1.402897563117604136e+02,1.637907060058218178e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.441028237396879490e+02,3.347388747104722739e+01
1.074699293462973628e+02,1.800000000000000000e+02,2.377977321641110819e+01
1.500000000000000000e+02,1.654353165539674251e+02,3.190260892220224775e+01
1.033594740066516522e+02,1.800000000000000000e+02,2.200787315005352696e+01
1.110336323478148870e+02,1.362068326935122684e+02,0.000000000000000000e+00
1.381516120980949438e+02,1.466510502815665973e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.409607960102011930e+02,1.738329545715526692e+01
1.046138650643028285e+02,1.568389028040585060e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.727883829408553140e+02,9.014608370886767474e+00
1.500000000000000000e+02,1.453371971002017915e+02,2.771430201456154663e+01
1.467105014823953582e+02,1.300000000000000000e+02,4.665979522129431345e+00
1.000000000000000000e+02,1.480735052778372847e+02,4.650792854750373806e+01
1.495107394559300644e+02,1.300000000000000000e+02,2.877354003535569404e+01
1.027085711044341565e+02,1.300000000000000000e+02,3.646222509894598574e+01
1.000000000000000000e+02,1.659619238056919244e+02,3.489772018054084413e+01
1.019833185927673611e+02,1.588869293558007030e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.325417885981713653e+02,6.649814384053414962e+00
1.500000000000000000e+02,1.790381225515887706e+02,1.965769638726517243e+01
1.500000000000000000e+02,1.570498949795451722e+02,3.390001731899565129e+01
1.273634835514004635e+02,1.499388113440868722e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.633565875422186195e+02,1.849675387114413372e+00
1.000000000000000000e+02,1.731183112966232329e+02,2.094697370833167938e+01
1.001170253775656533e+02,1.503818641164439782e+02,0.000000000000000000e+00
1.484232769269510470e+02,1.559854412789546245e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.701278187615297099e+02,2.914095145417583410e+01
1.500000000000000000e+02,1.340496103317473171e+02,4.719563430445153784e+01
1.000000000000000000e+02,1.536913168582502180e+02,5.486022548698571200e+00
1.500000000000000000e+02,1.600122566893678595e+02,9.579522284798237308e+00
1.481089712006877335e+02,1.800000000000000000e+02,3.408973296498407990e+01
1.000000000000000000e+02,1.318280179080723542e+02,2.267145767758067265e+01
1.170680653561560405e+02,1.300000000000000000e+02,1.013983675845113730e+01
1.179298316780386244e+02,1.748756569618864205e+02,5.000000000000000000e+01
1.398585117423286306e+02,1.300000000000000000e+02,2.942391963443968095e+01
1.307532719039520828e+02,1.568679306546340229e+02,5.000000000000000000e+01
1.037733019448744756e+02,1.548377748743414486e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.746861950418502261e+02,4.295356265520820926e+01
1.336626337397834732e+02,1.574860773311224875e+02,0.000000000000000000e+00
1.465401018081949474e+02,1.715465646041487844e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.782831370967677458e+02,1.113655165737926822e+01
1.500000000000000000e+02,1.476814858589474397e+02,2.987484722078170840e+00
1.500000000000000000e+02,1.497452165531209118e+02,2.537448306786194152e+01
1.500000000000000000e+02,1.466462349134914973e+02,1.123864493904981288e+01
1.500000000000000000e+02,1.753150254724422155e+02,1.787803834158472327e+01
1.399519268587191902e+02,1.643926683180168595e+02,0.000000000000000000e+00
1.335034108917351432e+02,1.622503576500587883e+02,0.000000000000000000e+00
1.283543995100225459e+02,1.300000000000000000e+02,3.754006332542162738e+01
1.247172319828936082e+02,1.800000000000000000e+02,4.407286635198463642e+01
1.241894242089260985e+02,1.300000000000000000e+02,1.861504566240758507e+01
1.404406363995561833e+02,1.695486933083658698e+02,5.000000000000000000e+01
1.306249404836922565e+02,1.587774936846382161e+02,5.000000000000000000e+01
1.459510603134866642e+02,1.544712867501892219e+02,5.000000000000000000e+01
1.299096751943973516e+02,1.581840279555089808e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.597374940338057741e+02,1.400247535305591029e+01
1.422804677821395103e+02,1.717928003842046110e+02,0.000000000000000000e+00
1.487448701383893876e+02,1.800000000000000000e+02,3.126617999917379365e+01
1.000000000000000000e+02,1.755123896203137406e+02,4.142158204990734305e+01
1.099773085138800468e+02,1.800000000000000000e+02,4.801863403242207795e+01
1.500000000000000000e+02,1.339872344214667237e+02,4.654953444714806210e+01
1.000000000000000000e+02,1.765601119355236506e+02,9.941987284236796896e+00
1.359820722740880115e+02,1.518568999022044750e+02,5.000000000000000000e+01
1.141176227322440013e+02,1.405029204269488616e+02,5.000000000000000000e+01
1.391428427280815185e+02,1.741522392125332885e+02,0.000000000000000000e+00
1.499418452409899771e+02,1.440948669106632565e+02,0.000000000000000000e+00
1.478368117862046915e+02,1.363754980029384001e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.450658035387520215e+02,9.773107687439880564e+00
1.473705504505965109e+02,1.800000000000000000e+02,2.432891599192274157e+00
1.000000000000000000e+02,1.585582959900555977e+02,1.131292453626132044e+01
1.000000000000000000e+02,1.672840979880096199e+02,8.762973378316567974e+00
1.188719711742638196e+02,1.800000000000000000e+02,2.570973657578056049e+01
1.000000000000000000e+02,1.624302384465451610e+02,3.151867987633183432e+00
1.000000000000000000e+02,1.452771207505643645e+02,2.770183422236561910e+01
1.181541267756610694e+02,1.300000000000000000e+02,3.660796615852955682e+01
1.031217895424030502e+02,1.300000000000000000e+02,2.796790247454851652e+01
1.000000000000000000e+02,1.699061975128969380e+02,2.793180728791475786e+01
1.334697423221351755e+02,1.391760320818115417e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.720234618968962081e+02,4.594019288178617444e+01
1.000000000000000000e+02,1.617002946819583826e+02,4.582264079172406213e+01
1.326761498534272050e+02,1.381600370473726684e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.339467487325080128e+02,6.675497026314507920e+00
1.000000000000000000e+02,1.518036149445458989e+02,1.690769530846442104e+00
1.000000000000000000e+02,1.387831018559511733e+02,3.887708030581448071e+01
1.027976820024915696e+02,1.800000000000000000e+02,3.993564748548989485e+01
1.125890309319623839e+02,1.490166252880364084e+02,0.000000000000000000e+00
1.291896992208856147e+02,1.459099905015133629e+02,5.000000000000000000e+01
1.446946421224166670e+02,1.326539688711816325e+02,5.000000000000000000e+01
1.226730878181851807e+02,1.300000000000000000e+02,4.851269689106407768e+00
1.482334601110815129e+02,1.800000000000000000e+02,2.206860812215369805e+01
1.500000000000000000e+02,1.697663015922815362e+02,4.464669697256679370e+01
1.500000000000000000e+02,1.697993960600254582e+02,2.968091090185999903e+01
1.032291465562439328e+02,1.800000000000000000e+02,8.844193847261358599e+00
1.500000000000000000e+02,1.781253872464444044e+02,4.705018764720372815e+01
1.443558273427753420e+02,1.800000000000000000e+02,2.716470954870706578e+01
1.412977788583882557e+02,1.300000000000000000e+02,5.195911262009122566e+00
1.130928330408820415e+02,1.583023463887590481e+02,5.000000000000000000e+01
1.360952946555369465e+02,1.800000000000000000e+02,4.663899886336575662e+01
1.191013063951234869e+02,1.800000000000000000e+02,2.661174196411650783e+01
1.166284961575472607e+02,1.300000000000000000e+02,1.910396670632400884e+01
1.163089779760272648e+02,1.324198085462136874e+02,0.000000000000000000e+00
1.295845407087128933e+02,1.463803481741897770e+02,5.000000000000000000e+01
1.214284633895048415e+02,1.788308445492150440e+02,0.000000000000000000e+00
1.464944856637579846e+02,1.641904415351863804e+02,0.000000000000000000e+00
1.347052290152591354e+02,1.800000000000000000e+02,1.632380453520240593e+01
1.123646736468227942e+02,1.481422797945816399e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.636042841201197291e+02,4.892110462567632112e+01
1.500000000000000000e+02,1.520755470870755346e+02,1.098108856114665066e+01
1.500000000000000000e+02,1.344698950339887915e+02,1.610299426354451313e+01
1.127746175707786591e+02,1.615378463371604312e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.596306038658348427e+02,1.983545187203744220e+01
1.233678402657874500e+02,1.519974071666985367e+02,0.000000000000000000e+00
1.471852515750335328e+02,1.300000000000000000e+02,1.831259514254256970e+01
1.150613682618133993e+02,1.300000000000000000e+02,7.711815026299556841e+00
1.157627306696508356e+02,1.538181673064052291e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.614036018757570048e+02,3.157743419900915782e+01
1.484780520068310636e+02,1.690941772695616123e+02,0.000000000000000000e+00
1.186519075109310819e+02,1.300000000000000000e+02,1.049739434299144492e+01
1.263594945428721559e+02,1.337162657038650480e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.767905285390207553e+02,2.614791276453312108e+01
1.258258378488063158e+02,1.300000000000000000e+02,3.201169817905309145e+01
1.141091034467628162e+02,1.506184938961885962e+02,0.000000000000000000e+00
1.286460880641300832e+02,1.800000000000000000e+02,1.994643184769574162e+01
1.453600369680903839e+02,1.800000000000000000e+02,2.451117894280310594e+01
1.249449613085900950e+02,1.741771609277163009e+02,0.000000000000000000e+00
1.212268199289930237e+02,1.300000000000000000e+02,2.712978830526650142e+01
1.500000000000000000e+02,1.722815878027451788e+02,1.180376760801674685e+01
1.040238348367214627e+02,1.800000000000000000e+02,2.560238865238692441e+01
1.029209169517496321e+02,1.300000000000000000e+02,2.693459734339600686e+01
1.218804701126676377e+02,1.300000000000000000e+02,4.953593286023756548e+01
1.500000000000000000e+02,1.361623201706744055e+02,1.376846944180857335e+01
1.500000000000000000e+02,1.351077923205496631e+02,2.188533044294476326e+01
1.500000000000000000e+02,1.480161254861850750e+02,3.599749865809484106e+01
1.265065171763681917e+02,1.300000000000000000e+02,3.234350451875093313e+01
1.388188207392730078e+02,1.673865598773759018e+02,5.000000000000000000e+01
1.331714658816561325e+02,1.300000000000000000e+02,1.433323806220511187e+01
1.023811921364552973e+02,1.800000000000000000e+02,3.038219667973112337e+01
1.000000000000000000e+02,1.605141187062349388e+02,9.039357727003860532e+00
1.000000000000000000e+02,1.727362069069193637e+02,4.692984989745694691e+01
1.357054872541496309e+02,1.800000000000000000e+02,2.569873279209869565e+01
1.497563279678196011e+02,1.800000000000000000e+02,2.542346237577070056e+01
1.000000000000000000e+02,1.640543846665515275e+02,2.832696379316158186e+01
1.178231333967640637e+02,1.800000000000000000e+02,1.767259290779314540e+01
1.337962471114898904e+02,1.800000000000000000e+02,9.516550754575568760e+00
1.000000000000000000e+02,1.642829420836974350e+02,3.429216813324686797e+01
1.486327440295197562e+02,1.460732045302826805e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.500341875014391348e+02,2.951058743585482347e+01
1.000000000000000000e+02,1.466163244283430913e+02,2.832136532476214796e+01
1.104333655829579044e+02,1.425731046663860866e+02,5.000000000000000000e+01
1.500000000000000000e+02,1.753710208932263299e+02,3.994302533703654490e+01
1.029931535976015198e+02,1.455128422706986555e+02,5.000000000000000000e+01
1.000000000000000000e+02,1.785529619385753506e+02,2.674299314523889137e+01
1.161853701292860279e+02,1.800000000000000000e+02,7.495580741251366419e+00
1.258031522094743480e+02,1.352721418683098591e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.564572655797766174e+02,4.199093666322761820e-01
1.363953807961803477e+02,1.651568848678767836e+02,0.000000000000000000e+00
1.384745987186084335e+02,1.735988144306882077e+02,0.000000000000000000e+00
1.351248167218459741e+02,1.417252349609115640e+02,0.000000000000000000e+00
1.334825272836324359e+02,1.709400802789618297e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.540460341271605387e+02,4.402441547981928238e+01
1.026455026438306675e+02,1.755530562324038044e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.503754694968381216e+02,4.389824638696930492e+01
1.385067714547215303e+02,1.300000000000000000e+02,1.502223179671140407e+01
1.481568482307199019e+02,1.800000000000000000e+02,2.810369680645039381e+01
1.102502425591970052e+02,1.320044465882260738e+02,5.000000000000000000e+01
