x,y,z
-1.547734802171261137e+01,3.159022253002520841e+01,1.623591593182149495e+01
2.163591264610408160e+01,3.087218197681892207e+01,-1.556383098288122824e+00
1.548527199457363501e+01,1.102225842691271396e+01,-1.634087584684220928e+01
-2.048281623640790627e+01,1.132180712669922684e+01,-1.444696268347810175e+00
3.670696328634008410e+00,7.995922435988748411e+00,-1.938637868798290853e+01
-1.321571041031392335e+00,1.514749912480207072e+00,1.536440649048513940e+01
1.576170520801962738e-01,0.000000000000000000e+00,-1.078747341380649161e+01
1.437858815081376918e+00,4.454065200000000146e+01,-1.433519361378088774e+01
5.772935726115898447e+00,3.516613295208959755e+01,1.682648162599615205e+01
1.633875302423784959e+01,3.158784148405467818e+01,1.358863661709358794e+01
-3.731337824799208391e+00,4.454065200000000146e+01,-1.334366440822423705e+01
5.336140424087472134e+00,3.927424512322224359e+01,-1.801550059787113511e+01
2.878420149848780696e+00,3.874158386852457170e+01,1.503875574745914534e+01
5.410155588699649964e-01,2.936476250929645815e+01,-2.762375983476803754e+01
-1.103624705986948840e+01,1.880229718595762733e+01,1.899057440009580233e+01
2.204197761953274437e+00,4.454065200000000146e+01,-2.869203902889894131e+00
-1.890589179332578951e+01,3.860962524740524771e+01,-8.567256315615418671e+00
1.652220598383252437e+01,2.797489668645497929e+01,-1.687173005235157319e+01
7.959898435984385401e+00,4.454065200000000146e+01,-8.957747234523704805e+00
1.827798483650282080e+01,1.453970131872273441e+01,1.109471427979113045e+01
-1.324101009224252934e+01,1.177313196785502925e+01,1.304445676096641371e+01
-1.314574934460222089e+01,0.000000000000000000e+00,3.380306426619110738e-01
5.465342891727676289e+00,3.749811380727985011e+01,1.566049092426019840e+01
1.999419359224053494e+01,3.374215837432117127e+01,-1.147411339595493018e+00
-1.002589014101846310e+01,0.000000000000000000e+00,-5.870626989198047596e+00
1.756872186944503511e+01,9.402334256202234286e+00,8.434956223720520896e+00
-4.349011788046727389e+00,1.342860870118997774e+01,2.052801248021809855e+01
-1.988658080845803866e+00,0.000000000000000000e+00,3.306885662865302500e+00
-9.446194021861273882e+00,1.979399738795102692e+01,2.075871995500479272e+01
-1.419151389018978549e+01,3.611605264407406679e+01,1.287035828839696983e+01
-8.673405403873159614e+00,2.334927948234724937e+01,2.273490886144085721e+01
-1.376397513656774940e+01,4.417340783631156675e+00,-1.095150119790309517e+01
-1.417646074119356037e+01,1.743595143861288577e+01,1.586462742323127095e+01
1.352308384372704353e+01,0.000000000000000000e+00,-3.329564594404799127e+00
-3.319067679172214014e-01,4.454065200000000146e+01,-4.703748475616862379e-01
1.939503476643460900e+01,1.717132616419288738e+01,-1.425726417457011763e+01
1.472070094578987565e+01,2.482270933658799805e+00,-4.875993412086202738e+00
-1.724269574032049945e+01,2.346372501067416749e+01,-1.913632140433547946e+01
1.512119308526780515e+01,9.846845719245749251e-01,-1.220259833877744171e+00
4.603804957568659262e+00,4.128605396086350510e+01,1.376652040216924178e+01
7.542366051509489466e+00,0.000000000000000000e+00,-4.612912951712160314e-01
6.691670462397194541e+00,1.508092195496658405e+00,1.145868622770273859e+01
1.114719836215803994e+01,1.947057790570156044e+01,-2.512370671912274744e+01
-6.506158820362862194e+00,4.454065200000000146e+01,1.011824549451238298e+01
8.780700360982791608e+00,4.125830670326721616e+01,1.378039403422927123e+01
-2.431970726862534349e+01,2.268368775749670974e+01,3.433007622629100197e+00
-2.065320884506403232e+01,2.399492116698649369e+01,1.259571019062688180e+01
1.887072361403387433e+01,1.915752554475282565e+01,1.351803695754218992e+01
9.509620268503680141e-01,2.576239252441922645e+00,1.628970624472705708e+01
-1.704308422213901153e+01,2.530836153415925338e+01,1.864732107826013774e+01
9.384051705925759990e-01,5.269616208794417611e-01,-1.565189784141374929e+01
3.069450365018017379e+00,1.303604140511350096e+00,1.396400256191223654e+01
-2.876938017492566502e+00,0.000000000000000000e+00,2.032284540273162854e+00
-6.098938271296358238e+00,0.000000000000000000e+00,-1.253622128452428797e+01
-7.798790453062801831e+00,2.571853852293029519e+01,2.155027956647926501e+01
-9.020095297365475773e+00,3.097294283698192530e+01,1.892307717648911236e+01
1.774252977341446069e+01,9.157236125967738616e+00,-6.376081530422737842e+00
1.075785229673686239e+01,1.033099751395235089e+01,1.395728826542738510e+01
2.124968586190966846e+01,2.385255229545606426e+01,1.099030068876442279e+01
1.284859696854210753e+01,3.318035386829208022e+01,-1.632361323484312976e+01
-7.031828259923047497e+00,3.883844836565496728e+00,1.267984318532310262e+01
2.358194084267459445e+01,2.515500980226682515e+01,1.704937364506058373e+00
-1.407104368814543882e+01,9.824830562879228069e+00,-1.875594366742265962e+01
-2.369702108299929932e+01,2.859196222174795210e+01,-1.127755418436905366e+01
-2.007489176307012357e+01,3.251927022365514119e+01,5.828988223071327468e-01
-2.100720089194031104e+01,3.411160283032494078e+01,-4.862901765586347125e+00
1.641414704167026883e+01,5.016315158319551770e+00,-3.764272309082596024e+00
2.531791937174031659e+01,2.347650511420965103e+01,-9.219777724936655261e-01
1.437781073973919632e+01,1.964728041438979389e+00,-5.093898875520309844e+00
-2.007641722954437569e+01,3.139427058980346530e+01,2.398491834468092776e+00
-2.503197297707365720e+01,1.916225249944026743e+01,-1.299386579793830876e-01
-2.204257856730206200e+01,3.411078105942841887e+01,-8.048136449676167814e+00
2.965773761020576771e+00,2.698698173066199146e+01,-2.733161931583914850e+01
-2.096287677390634130e+01,1.028221618460679210e+01,1.714871475495887587e+00
1.824127927896327961e+01,5.837552222820024284e+00,5.302729534859587091e-01
-1.912940292047420598e+01,2.260893434568141913e+01,-1.829383814542820375e+01
6.842847853004668579e+00,2.168052765584096520e+01,-2.622868138401373628e+01
1.240775116997003380e+01,2.902213041921374170e+01,-1.921383021821751669e+01
1.612023217781633377e+01,2.257845115696857974e+01,1.763063482790022007e+01
-3.284941272169707105e+00,1.153406927775743185e+01,-2.115545231683430671e+01
2.897289451626834378e+00,0.000000000000000000e+00,-1.036655343771508520e+01
-1.730839009684605756e+01,8.235236744148645371e+00,-6.220399642136881013e+00
1.643110278497107402e+01,2.513393281850011363e+01,-1.869373287214440893e+01
-9.168489236539393517e+00,3.292251393740642129e+01,-1.915672176654028647e+01
-1.170115241079728463e+01,2.163400337499572945e+00,-1.365326395097837242e+01
-1.857916393225004015e+00,0.000000000000000000e+00,-9.449640505052101958e+00
1.983702590323713011e+01,1.617449883860897231e+01,1.097236501877156201e+01
1.197067985328841466e+01,3.875949941150292233e+01,-1.351335528535660835e+01
-1.815537367360940024e+01,3.398072230909757252e+01,-1.197335938895608720e+01
-2.093785265176625998e+01,2.785671046811907203e+01,5.471159244184306658e+00
3.154645403431245221e+00,3.309880336261188916e+01,-2.341708233325619304e+01
