x,y,z,fx,fy,fz,p
-2.692647585408300959e+00,4.513495914254521679e-01,8.428863205244394585e-01,-6.825900980239988769e+01,0.000000000000000000e+00,6.825900980239988769e+01,3.217760580557064714e+03
2.664152487245819767e+00,-1.272870712392113468e+00,-8.713814186869157652e-01,5.026451563899068731e+01,0.000000000000000000e+00,-5.026451563899068731e+01,2.369491990759172040e+03
-7.598800592734826775e-01,-2.500000000000000000e+00,2.489425718714016078e+00,-0.000000000000000000e+00,-3.401812705999907038e+00,0.000000000000000000e+00,1.133937568666635514e+02
-9.929863261354887616e-01,-2.500000000000000000e+00,6.537581130664165130e-01,-0.000000000000000000e+00,-7.192048114424314242e+00,0.000000000000000000e+00,2.397349371474770976e+02
8.655594820261831579e-01,-1.493430126153629800e-01,2.669974423906554595e+00,7.099441598965020717e+01,0.000000000000000000e+00,7.099441598965022138e+01,3.346708864844020809e+03
-9.726495405603741151e-01,-2.500000000000000000e+00,-1.954044184183151067e+00,-0.000000000000000000e+00,-4.701572401198530926e+00,0.000000000000000000e+00,1.567190800399509953e+02
-3.422691240372089716e+00,1.658034103872715326e+00,-1.128426655606480367e-01,-3.028388736885959531e+01,0.000000000000000000e+00,-3.028388736885958821e+01,1.427596141280683014e+03
2.663730896023263739e+00,7.986100044367852036e-01,8.718030099094742358e-01,6.279189806243993388e+01,0.000000000000000000e+00,6.279189806243994809e+01,2.960038461568380626e+03
-5.605746240133067104e-01,2.162383513637866628e+00,2.974959281919433707e+00,-1.526014276779680401e+01,0.000000000000000000e+00,1.526014276779680401e+01,7.193700288655977602e+02
8.053728993180744311e-01,1.511016159538834946e+00,2.730161006614662877e+00,4.178109365006869780e+01,0.000000000000000000e+00,4.178109365006870490e+01,1.969579643023585049e+03
8.938811941427047270e-01,1.686166737798841631e+00,-2.641652711790031027e+00,3.595075347262631027e+01,0.000000000000000000e+00,-3.595075347262631027e+01,1.694734771283992359e+03
2.165931646150772494e+00,6.015029646836911326e-01,1.369602259781965481e+00,7.050095430308427069e+01,0.000000000000000000e+00,7.050095430308428490e+01,3.323446857855586586e+03
9.767518553498202305e-01,-2.500000000000000000e+00,-7.778013502457792328e-01,0.000000000000000000e+00,-7.076104291186085860e+00,0.000000000000000000e+00,2.358701430395361456e+02
3.122319542543430693e+00,1.892787416284196222e+00,4.132143633893072820e-01,2.488959634407571997e+01,0.000000000000000000e+00,2.488959634407572352e+01,1.173306823726122730e+03
-1.223777967783864717e+00,2.500000000000000000e+00,-1.227515106367505826e+00,0.000000000000000000e+00,5.962652916892541732e+00,0.000000000000000000e+00,1.987550972297513567e+02
-3.051028368538559299e+00,9.158042974728961561e-01,4.845055373941808408e-01,-5.550840469167086155e+01,0.000000000000000000e+00,5.550840469167086155e+01,2.616691291355175053e+03
1.940041094537509947e+00,2.359931821583288958e+00,1.595492811395227806e+00,8.716587262448406648e+00,0.000000000000000000e+00,8.716587262448408424e+00,4.109038641387701887e+02
-2.497169014747324667e+00,-1.109307530618375282e-01,1.038364891185415750e+00,-7.300140876547240509e+01,0.000000000000000000e+00,7.300140876547240509e+01,3.441319411615772879e+03
4.617305798882889029e-02,-7.020589738193252494e-01,-3.489360847943906663e+00,5.233510514379989331e+01,0.000000000000000000e+00,-5.233510514379989331e+01,2.467100516086124571e+03
1.118340740482178575e+00,2.500000000000000000e+00,-4.402815682580412671e-01,0.000000000000000000e+00,7.167214616561106588e+00,0.000000000000000000e+00,2.389071538853701782e+02
-4.952702261450247501e-01,1.632798698708060492e+00,-3.040263679787713169e+00,-3.490366153470630195e+01,-0.000000000000000000e+00,-3.490366153470630195e+01,1.645374383962058573e+03
-2.790537472064517743e+00,1.117415674574839368e+00,7.449964338682224518e-01,-5.365815283503483357e+01,0.000000000000000000e+00,5.365815283503483357e+01,2.529469582373152662e+03
-2.763856374259663351e+00,1.453561364276388934e+00,-7.716775316730748457e-01,-4.349959939130334874e+01,0.000000000000000000e+00,-4.349959939130334163e+01,2.050590780565920340e+03
-6.346750610701525908e-01,-3.722826839665609455e-01,-2.900858844862585162e+00,-6.641416469431943881e+01,-0.000000000000000000e+00,-6.641416469431942460e+01,3.130793748146229973e+03
6.913268069562381601e-01,9.912044107318584985e-01,-2.844207098976497594e+00,5.637464296234576722e+01,0.000000000000000000e+00,-5.637464296234576722e+01,2.657526155043010931e+03
2.568052770467408319e+00,-2.109132546975629907e+00,-9.674811354653272133e-01,1.898425479361027257e+01,0.000000000000000000e+00,-1.898425479361027257e+01,8.949263533556695620e+02
1.257436430291325458e+00,8.986773915204171459e-01,2.278097475641411851e+00,6.367610808573669345e+01,0.000000000000000000e+00,6.367610808573670056e+01,3.001720521799463768e+03
2.646436208524387546e-01,2.500000000000000000e+00,2.790707963099473332e+00,0.000000000000000000e+00,2.777784048674392547e+00,-0.000000000000000000e+00,9.259280162247974033e+01
-1.687295633175754928e+00,2.305105602360145944e+00,-1.848238272756982603e+00,-1.127002235369838168e+01,0.000000000000000000e+00,-1.127002235369837990e+01,5.312739486949399179e+02
-2.684333668718930643e-01,-2.500000000000000000e+00,-2.819697556701826535e+00,-0.000000000000000000e+00,-2.688803685423669432e+00,0.000000000000000000e+00,8.962678951412229367e+01
-5.974874777660117431e-01,-1.552791789124839283e+00,2.938046428166728674e+00,-3.858847217890232173e+01,0.000000000000000000e+00,3.858847217890232173e+01,1.819078023555350228e+03
-6.793905877077204281e-01,-3.363149778155012370e-01,2.856143318225019989e+00,-6.737705268796753444e+01,0.000000000000000000e+00,6.737705268796753444e+01,3.176184723468342327e+03
3.698735733007914028e-01,1.521551269131589113e+00,3.165660332631946350e+00,3.740462178407960181e+01,0.000000000000000000e+00,3.740462178407960891e+01,1.763270780749382766e+03
-1.078279716413463873e+00,2.500000000000000000e+00,-2.344541766853631692e+00,0.000000000000000000e+00,3.471614901886900029e+00,0.000000000000000000e+00,1.157204967295633082e+02
-5.128751215059685897e-01,-2.500000000000000000e+00,-2.907179711243961240e+00,-0.000000000000000000e+00,-2.335356749341213511e+00,0.000000000000000000e+00,7.784522497804043439e+01
-3.325150014772632279e+00,-7.561553665763605103e-01,-2.103838911601059181e-01,-5.439719213736189829e+01,0.000000000000000000e+00,-5.439719213736188408e+01,2.564308229189075519e+03
-3.055219467234811859e+00,1.092539543229680277e-01,4.803144386979287250e-01,-6.568681413176290107e+01,0.000000000000000000e+00,6.568681413176290107e+01,3.096506113807325164e+03
1.954675800597473145e+00,1.878658798391940055e+00,-1.580858105335262609e+00,3.043779738442962568e+01,0.000000000000000000e+00,-3.043779738442962568e+01,1.434851528994156297e+03
2.429526386820059614e+00,-2.777080713693367287e-01,1.106007519112677917e+00,7.271431033369820796e+01,0.000000000000000000e+00,7.271431033369822217e+01,3.427785461750735976e+03
-8.578893069134578830e-01,3.955631663166112588e-01,-2.677644599019279870e+00,-6.907407990487368465e+01,-0.000000000000000000e+00,-6.907407990487367044e+01,3.256183353663840080e+03
-1.506169952749712548e+00,-1.655540532307978374e+00,-2.029363953183025426e+00,-3.965660646411013346e+01,-0.000000000000000000e+00,-3.965660646411012635e+01,1.869430356641236131e+03
1.145064039727260674e+00,1.388468956662596732e+00,2.390469866205477079e+00,4.837030962065423978e+01,0.000000000000000000e+00,4.837030962065424688e+01,2.280198262723833977e+03
-2.467446373055103059e+00,1.370773877077055225e+00,1.068087532877637136e+00,-4.851860080739129444e+01,0.000000000000000000e+00,4.851860080739129444e+01,2.287188776305964893e+03
-3.211336607066009208e+00,2.359244825229112053e-02,-3.241972988667285449e-01,-6.315291384861026103e+01,0.000000000000000000e+00,-6.315291384861024682e+01,2.977056908936142008e+03
-8.580374039758091875e-01,9.704666601564797546e-01,2.677496501956931230e+00,-5.869022187108411970e+01,0.000000000000000000e+00,5.869022187108411970e+01,2.766683591625772806e+03
-7.205323307904740737e-01,2.169568984197333350e+00,-2.815001575142263679e+00,-1.557974585429177417e+01,0.000000000000000000e+00,-1.557974585429177417e+01,7.344362628488474911e+02
-5.872576741071906525e-01,2.500000000000000000e+00,-7.244618936322071157e-02,0.000000000000000000e+00,8.059640461295984437e+00,0.000000000000000000e+00,2.686546820431994433e+02
-7.478934707044340158e-01,-2.500000000000000000e+00,-1.072425873867519641e-01,-0.000000000000000000e+00,-7.876526135402937889e+00,0.000000000000000000e+00,2.625508711800978858e+02
-1.281013604989008625e+00,-2.856334260849169304e-01,-2.254520300943728905e+00,-7.398823073799731276e+01,-0.000000000000000000e+00,-7.398823073799729855e+01,3.487838645522189381e+03
-4.532814908484859573e-01,1.333671087573387037e+00,-3.082252415084251851e+00,-4.417659330272869056e+01,-0.000000000000000000e+00,-4.417659330272868345e+01,2.082504579605311392e+03
5.901718839513394599e-01,-2.500000000000000000e+00,2.319524924061028948e+00,0.000000000000000000e+00,-4.057815944210804382e+00,0.000000000000000000e+00,1.352605314736934474e+02
2.172384089200862345e+00,2.500000000000000000e+00,1.125402462468421821e-01,0.000000000000000000e+00,4.723823301964825028e+00,-0.000000000000000000e+00,1.574607767321608094e+02
-3.137812236197753180e+00,2.185463848780026197e+00,3.977216697349871821e-01,-1.366051869256312656e+01,0.000000000000000000e+00,1.366051869256312656e+01,6.439630268024649240e+02
3.440523501024935094e+00,-1.018084753058316139e+00,-9.501040490780043868e-02,4.732734587741832399e+01,0.000000000000000000e+00,-4.732734587741832399e+01,2.231032480365578976e+03
4.996897233916624548e-01,2.153717103405239808e+00,-3.035844182541073355e+00,1.535022767550348632e+01,0.000000000000000000e+00,-1.535022767550348632e+01,7.236166721403952806e+02
-3.108309415904124240e+00,-2.500000000000000000e+00,2.364618561434697064e-01,-0.000000000000000000e+00,-1.897367811226228440e+00,0.000000000000000000e+00,6.324559370754093379e+01
2.646913639504458349e+00,-2.283727781529218959e-01,8.886202664282796260e-01,7.085456191064527331e+01,0.000000000000000000e+00,7.085456191064528753e+01,3.340116080334621984e+03
-1.471466066015254981e+00,1.714055764856935227e+00,2.064067839917485436e+00,-3.720941757421057616e+01,0.000000000000000000e+00,3.720941757421057616e+01,1.754068766048412272e+03
-2.906041747941716102e-01,-2.500000000000000000e+00,2.247854370120440315e+00,-0.000000000000000000e+00,-4.448381192315229882e+00,0.000000000000000000e+00,1.482793730771743128e+02
-1.460592567603806069e+00,1.174568169770241477e+00,-2.074941338328931906e+00,-5.687375256134851043e+01,0.000000000000000000e+00,-5.687375256134850332e+01,2.681054407177020039e+03
-1.056912962185709404e+00,1.980140764952769139e-01,2.478620943747031014e+00,-7.280110622111202190e+01,0.000000000000000000e+00,7.280110622111202190e+01,3.431877059122030005e+03
-5.796637548888026181e-01,3.037431632494036471e-01,2.955870151043937799e+00,-6.621121020771117571e+01,0.000000000000000000e+00,6.621121020771117571e+01,3.121226381896034127e+03
-1.704481703551898875e-01,2.500000000000000000e+00,-4.742811233548445693e-01,0.000000000000000000e+00,8.139879694346635830e+00,0.000000000000000000e+00,2.713293231448877805e+02
-9.398213894078084885e-03,-2.500000000000000000e+00,2.018671947082403051e+00,-0.000000000000000000e+00,-5.182671198800897550e+00,0.000000000000000000e+00,1.727557066266965649e+02
-2.302529773711128769e+00,-8.517544272507033831e-01,1.233004132221611870e+00,-6.464991612597354731e+01,0.000000000000000000e+00,6.464991612597354731e+01,3.047626273054494504e+03
3.068817679276734545e+00,-7.988199449593187396e-01,-4.667162266560009876e-01,5.768419459246998571e+01,0.000000000000000000e+00,-5.768419459246998571e+01,2.719259010907993343e+03
2.282068527812295855e+00,9.023127669413106844e-01,1.253465378120441898e+00,6.356316067539716386e+01,0.000000000000000000e+00,6.356316067539717807e+01,2.996396129814894721e+03
9.444307634874928858e-01,2.500000000000000000e+00,-2.522058369445579817e+00,0.000000000000000000e+00,3.118747265713673222e+00,0.000000000000000000e+00,1.039582421904557492e+02
1.468793760794275149e+00,-2.500000000000000000e+00,-1.885183318665016650e+00,0.000000000000000000e+00,-4.069002874182586993e+00,0.000000000000000000e+00,1.356334291394195475e+02
2.810038004149158830e+00,1.643529499408081129e+00,-7.254959017835767021e-01,3.640913358076858941e+01,0.000000000000000000e+00,-3.640913358076858941e+01,1.716343016805887373e+03
-3.224430803207691376e+00,3.757821336890243558e-01,3.111031027250490411e-01,-6.120836634909252894e+01,0.000000000000000000e+00,6.120836634909252894e+01,2.885390060719586472e+03
-3.502008070510664428e+00,-1.678432079533133781e+00,-3.352583542207376865e-02,-2.878776389990073881e+01,0.000000000000000000e+00,-2.878776389990073170e+01,1.357068204587806576e+03
7.012930999608433247e-01,-2.328269212382965136e+00,-2.834240805971892208e+00,8.861964771916214900e+00,0.000000000000000000e+00,-8.861964771916214900e+00,4.177570256572167864e+02
-7.571088111825137190e-01,2.500000000000000000e+00,-5.603467797761514380e-01,0.000000000000000000e+00,7.616830350597646238e+00,0.000000000000000000e+00,2.538943450199215022e+02
-2.004295983155154559e+00,-1.945674826857560769e+00,1.531237922777585858e+00,-2.745818389794896319e+01,0.000000000000000000e+00,2.745818389794896319e+01,1.294391202220464947e+03
-1.962322047527829127e-01,2.500000000000000000e+00,1.632786392341530890e+00,0.000000000000000000e+00,6.188050564101058804e+00,-0.000000000000000000e+00,2.062683521367019068e+02
-1.760443354898680646e+00,2.500000000000000000e+00,4.465550565913722347e-01,0.000000000000000000e+00,5.744511177666571378e+00,-0.000000000000000000e+00,1.914837059222190021e+02
-6.115109012748369821e-01,-7.695106242700440191e-01,2.924023004657903435e+00,-6.027719236773097577e+01,0.000000000000000000e+00,6.027719236773097577e+01,2.841494098273904456e+03
2.132760731419234279e+00,-2.500000000000000000e+00,1.159108155509993132e+00,0.000000000000000000e+00,-3.952102908141597037e+00,0.000000000000000000e+00,1.317367636047198687e+02
-8.283655305100601218e-01,3.542694163795436779e-01,-2.707168375422677631e+00,-6.914308873288921120e+01,-0.000000000000000000e+00,-6.914308873288919699e+01,3.259436461013940971e+03
-9.775555239024866783e-01,2.364187042409766182e+00,-2.557978382030251296e+00,-7.874610236031816868e+00,0.000000000000000000e+00,-7.874610236031816868e+00,3.712126864732730951e+02
-4.864422169543036745e-02,2.500000000000000000e+00,1.201084568684423592e+00,0.000000000000000000e+00,7.166866673435914770e+00,-0.000000000000000000e+00,2.388955557811971175e+02
1.238425839367266690e+00,2.500000000000000000e+00,1.827157205192633249e+00,0.000000000000000000e+00,4.627818487346446297e+00,-0.000000000000000000e+00,1.542606162448815041e+02
-8.263831469273421604e-01,-2.500000000000000000e+00,-2.453274860437194782e+00,-0.000000000000000000e+00,-3.446129712544489632e+00,0.000000000000000000e+00,1.148709904181496313e+02
9.721870213906260716e-01,1.278665024255151161e+00,-2.563346884542109461e+00,5.089401377355899569e+01,0.000000000000000000e+00,-5.089401377355899569e+01,2.399166817405674010e+03
1.845375864211121542e+00,6.821714196793138285e-02,1.690158041721616433e+00,7.666856752400111930e+01,0.000000000000000000e+00,7.666856752400113351e+01,3.614190933338659761e+03
1.990021957214080928e+00,-2.454682090790782922e+00,1.545511948718656825e+00,4.426298948158259527e+00,0.000000000000000000e+00,4.426298948158260416e+00,2.086577334534391639e+02
1.320501445791659734e+00,2.500000000000000000e+00,-2.117687692898055474e+00,0.000000000000000000e+00,3.738505861566898236e+00,0.000000000000000000e+00,1.246168620522299193e+02
2.039630009485225770e+00,2.500000000000000000e+00,6.370113760294240368e-01,0.000000000000000000e+00,4.838375285402991999e+00,-0.000000000000000000e+00,1.612791761800997108e+02
7.326913151366769572e-01,-2.500000000000000000e+00,1.646188325080987447e+00,0.000000000000000000e+00,-5.782715755413962100e+00,0.000000000000000000e+00,1.927571918471320203e+02
-8.816649974053691885e-01,-2.500000000000000000e+00,9.379713825085245205e-02,-0.000000000000000000e+00,-7.699446592404397549e+00,0.000000000000000000e+00,2.566482197468131972e+02
-1.159527307005520758e+00,-4.361249618985896248e-01,2.376006598927219660e+00,-7.156607785686409784e+01,0.000000000000000000e+00,7.156607785686409784e+01,3.373657263700867588e+03
6.457203316681607852e-01,2.500000000000000000e+00,-2.824680090120038400e+00,0.000000000000000000e+00,2.493908746890958650e+00,0.000000000000000000e+00,8.313029156303194611e+01
3.361205916296956087e+00,3.110108992370941294e-01,-1.743279896357794456e-01,5.922727534106290648e+01,0.000000000000000000e+00,-5.922727534106290648e+01,2.792000534991224413e+03
-2.305879434104943115e+00,-5.706404875161079637e-01,-1.229654471827795081e+00,-7.017752753830342272e+01,0.000000000000000000e+00,-7.017752753830340851e+01,3.308200373949334335e+03
-3.221926671898890593e+00,-3.168696060202802478e-01,3.136072340338499354e-01,-6.174683436738681053e+01,0.000000000000000000e+00,6.174683436738681053e+01,2.910773686532117608e+03
6.847225232822835572e-01,1.430893264713969382e+00,-2.850811382650451975e+00,4.350071407308915639e+01,0.000000000000000000e+00,-4.350071407308915639e+01,2.050643327169228087e+03
-2.254118863824584817e+00,-2.017494943315652378e+00,1.281415042108155600e+00,-2.384971334705181789e+01,0.000000000000000000e+00,2.384971334705181789e+01,1.124286269137043064e+03
-3.490036910098382794e+00,-1.866403226760692924e+00,-4.549699583435495853e-02,-2.289098069666506419e+01,0.000000000000000000e+00,-2.289098069666506063e+01,1.079091178574814876e+03
-1.590314524336074176e-01,-2.500000000000000000e+00,-1.387407416733947851e+00,-0.000000000000000000e+00,-6.768018626770793134e+00,0.000000000000000000e+00,2.256006208923597285e+02
2.192109384451013998e+00,2.365358592911606550e+00,-1.343424521481721534e+00,8.301035220448751417e+00,0.000000000000000000e+00,-8.301035220448751417e+00,3.913145530165119226e+02
1.868970121614413671e+00,-2.500000000000000000e+00,-4.717656822332347843e-01,0.000000000000000000e+00,-5.440221154551394989e+00,0.000000000000000000e+00,1.813407051517131379e+02
9.076166737089896852e-01,-2.500000000000000000e+00,3.934528224871756130e-01,0.000000000000000000e+00,-7.542428360458027115e+00,0.000000000000000000e+00,2.514142786819341779e+02
-2.959270871354358512e+00,-6.899513414321889471e-02,5.762630345783819052e-01,-6.729498869304082120e+01,0.000000000000000000e+00,6.729498869304082120e+01,3.172316189648079671e+03
-2.266657191738144506e-01,9.529626566427280565e-01,-3.308868186758923358e+00,-5.085936069939823057e+01,-0.000000000000000000e+00,-5.085936069939822346e+01,2.397533255823804666e+03
2.847899576785353215e+00,-1.818115795377788224e-01,-6.876343291473823172e-01,6.855101026790576668e+01,0.000000000000000000e+00,-6.855101026790576668e+01,3.231525614508320359e+03
-1.879317564977785182e-01,2.467610971167476741e+00,-3.347602149434959706e+00,-2.248478140349122523e+00,0.000000000000000000e+00,-2.248478140349122523e+00,1.059942760260388042e+02
2.584484594422279624e+00,1.261618752000100985e+00,-9.510493115104559081e-01,5.127174130739208380e+01,0.000000000000000000e+00,-5.127174130739208380e+01,2.416973064113290548e+03
-5.694643610486659069e-02,-2.500000000000000000e+00,-1.554914701169831881e+00,-0.000000000000000000e+00,-6.403832250769754708e+00,0.000000000000000000e+00,2.134610750256584595e+02
-1.301924506509354096e+00,-1.462549570290391232e+00,2.233609399423386321e+00,-4.648150369824310957e+01,0.000000000000000000e+00,4.648150369824310957e+01,2.191159097651685443e+03
-6.287238906136449756e-02,2.500000000000000000e+00,-2.853709058105871943e+00,0.000000000000000000e+00,2.622504709783452181e+00,0.000000000000000000e+00,8.741682365944838295e+01
-3.280575381488088915e+00,5.415990777185335503e-01,-2.549585244446488375e-01,-5.840204907599837014e+01,0.000000000000000000e+00,-5.840204907599835593e+01,2.753098995788531738e+03
1.643445754587153695e+00,9.795462758575816942e-01,-1.892088151345582059e+00,6.299994387399606666e+01,0.000000000000000000e+00,-6.299994387399606666e+01,2.969845835178300604e+03
1.375322076311000785e-01,1.478248721447539271e+00,3.398001698301637230e+00,3.606962786642280605e+01,0.000000000000000000e+00,3.606962786642281316e+01,1.700338563948188494e+03
-9.897761772845159456e-02,2.500000000000000000e+00,6.988866914112825679e-01,0.000000000000000000e+00,7.936586200977519212e+00,-0.000000000000000000e+00,2.645528733659172644e+02
-6.102884247872895074e-01,2.500000000000000000e+00,-1.801276462512433563e+00,0.000000000000000000e+00,5.511604608467910893e+00,0.000000000000000000e+00,1.837201536155969848e+02
2.289260215876378179e+00,-2.500000000000000000e+00,8.855574526949636649e-01,0.000000000000000000e+00,-3.867197591159359238e+00,0.000000000000000000e+00,1.289065863719786194e+02
7.588957314800444109e-01,-2.500000000000000000e+00,-2.437024481823231170e+00,0.000000000000000000e+00,-3.560153462725867968e+00,0.000000000000000000e+00,1.186717820908622372e+02
-3.449103133264037169e+00,1.333670333193497370e-01,-8.643077266870058395e-02,-5.841573927253940468e+01,0.000000000000000000e+00,-5.841573927253939758e+01,2.753744357842528188e+03
-4.781490201259246398e-01,1.308004578338692880e-01,3.057384885806815777e+00,-6.558571815897826696e+01,0.000000000000000000e+00,6.558571815897826696e+01,3.091740403946881088e+03
-2.493979877527156663e+00,1.650024658117395404e+00,1.041554028405583754e+00,-3.818375379833183558e+01,0.000000000000000000e+00,3.818375379833183558e+01,1.799999416130535110e+03
1.541319119453925301e+00,-2.500000000000000000e+00,2.327116285450641087e-01,0.000000000000000000e+00,-6.397081721161887558e+00,0.000000000000000000e+00,2.132360573720628736e+02
3.531121619964709524e+00,1.049730253545110292e+00,-4.412285968026008476e-03,4.513404588628625191e+01,0.000000000000000000e+00,-4.513404588628625191e+01,2.127639327238520309e+03
-5.119391419747016947e-01,1.925724581827737980e+00,-3.023594763958036502e+00,-2.431523443078619806e+01,0.000000000000000000e+00,-2.431523443078619451e+01,1.146231143476635907e+03
-2.463302191560150511e+00,2.500000000000000000e+00,6.225732873744396212e-01,0.000000000000000000e+00,3.596904763448554476e+00,-0.000000000000000000e+00,1.198968254482851279e+02
3.751015801489407941e-01,2.050868574910753139e+00,3.160432325783796959e+00,1.872061023613263586e+01,0.000000000000000000e+00,1.872061023613263586e+01,8.824980297279786328e+02
-2.555153746322010200e+00,8.266702116869719674e-01,9.803801596107299954e-01,-6.325716045799745046e+01,0.000000000000000000e+00,6.325716045799745046e+01,2.981971141230368175e+03
-1.747994391141998172e+00,2.500000000000000000e+00,1.262003798638266172e+00,0.000000000000000000e+00,4.781495528527210936e+00,-0.000000000000000000e+00,1.593831842842403432e+02
-4.955993189643388419e-01,2.500000000000000000e+00,-7.980216899541712205e-01,0.000000000000000000e+00,7.620701457792314670e+00,0.000000000000000000e+00,2.540233819264104511e+02
1.885236072006809094e+00,2.154713239740368103e+00,-1.650297833925926660e+00,1.817592230716424595e+01,0.000000000000000000e+00,-1.817592230716424595e+01,8.568211945143782486e+02
-8.045567914781375229e-01,-2.500000000000000000e+00,2.633025017959002234e+00,-0.000000000000000000e+00,-2.931748578978607966e+00,0.000000000000000000e+00,9.772495263262024423e+01
-1.571810446047199106e+00,1.430036208373528517e+00,1.963723459885541311e+00,-4.845578177713827728e+01,0.000000000000000000e+00,4.845578177713827728e+01,2.284227458820666925e+03
-4.743954008733086702e-01,-8.290563287165808593e-01,3.061138505059431747e+00,-5.719717336318952050e+01,0.000000000000000000e+00,5.719717336318952050e+01,2.696300609987591088e+03
-3.264945161676933161e-01,1.284233634848686023e-01,3.209039389765047101e+00,-6.299895807957616967e+01,0.000000000000000000e+00,6.299895807957616967e+01,2.969799364383688953e+03
-8.257903594027151684e-01,2.500000000000000000e+00,-1.970999283967412197e+00,0.000000000000000000e+00,4.837754133477958796e+00,0.000000000000000000e+00,1.612584711159319397e+02
-1.086507237174500151e+00,-1.159158801207101908e+00,2.449026668758240266e+00,-5.543633560036997210e+01,0.000000000000000000e+00,5.543633560036997210e+01,2.613293921810321081e+03
1.556627613207566541e-01,3.076318444821946052e-01,-3.379871144611978906e+00,5.889423233946074276e+01,0.000000000000000000e+00,-5.889423233946074276e+01,2.776300737333916913e+03
1.658001811207238108e+00,1.215763617358758708e+00,-1.877532094725497647e+00,5.598483448796962136e+01,0.000000000000000000e+00,-5.598483448796962136e+01,2.639150407336654098e+03
-2.545421367468936324e-02,2.500000000000000000e+00,-2.855277563652578010e+00,0.000000000000000000e+00,2.619529436831640190e+00,0.000000000000000000e+00,8.731764789438798857e+01
7.937754775847496447e-01,-1.842842340585383987e+00,-2.741758428347986332e+00,2.925175919282055403e+01,0.000000000000000000e+00,-2.925175919282055403e+01,1.378941152458622810e+03
1.645798611071668027e+00,1.238103092074132494e+00,1.889735294861069725e+00,5.524132007007690959e+01,0.000000000000000000e+00,5.524132007007692380e+01,2.604100801549860535e+03
-2.450085399501258365e-01,2.500000000000000000e+00,-4.604899176805983263e-01,0.000000000000000000e+00,8.124760541374245193e+00,0.000000000000000000e+00,2.708253513791414662e+02
3.448311491457412892e+00,-2.327266317780621208e+00,8.722241447532501357e-02,7.158078641013024601e+00,0.000000000000000000e+00,7.158078641013026377e+00,3.374350631551263859e+02
5.805034911266744313e-01,-2.500000000000000000e+00,-7.562672772069034544e-01,0.000000000000000000e+00,-7.599117701381817191e+00,0.000000000000000000e+00,2.533039233793938649e+02
1.001660690569242007e+00,-2.500000000000000000e+00,2.153208465483461787e+00,0.000000000000000000e+00,-4.115653573372982876e+00,0.000000000000000000e+00,1.371884524457660746e+02
-1.670377371903575492e+00,7.544864936230522012e-01,-1.865156534029162261e+00,-6.849302884474295183e+01,0.000000000000000000e+00,-6.849302884474293762e+01,3.228792344008235432e+03
2.944833181102987085e-01,-2.500000000000000000e+00,2.834259101339577924e+00,0.000000000000000000e+00,-2.637210096439088325e+00,0.000000000000000000e+00,8.790700321463626210e+01
-3.630799053472952842e-01,2.500000000000000000e+00,-2.899517244599073340e+00,0.000000000000000000e+00,2.421718699797267949e+00,0.000000000000000000e+00,8.072395665990892155e+01
4.568185275502022191e-02,1.777114708698703804e+00,-3.489852053177715518e+00,2.579864858925380133e+01,0.000000000000000000e+00,-2.579864858925380133e+01,1.216159957527341248e+03
2.334150498524659945e+00,-5.541763324804391821e-01,1.201383407408077808e+00,7.023863567041266265e+01,0.000000000000000000e+00,7.023863567041267686e+01,3.311081038922674452e+03
3.398320606420452084e+00,-7.140369883778370230e-01,1.372132995122860022e-01,5.381596626407723960e+01,0.000000000000000000e+00,5.381596626407725381e+01,2.536908978762365678e+03
2.076849267044146519e+00,2.500000000000000000e+00,-7.735648125365384153e-01,0.000000000000000000e+00,4.600915343527913315e+00,0.000000000000000000e+00,1.533638447842637333e+02
-3.363301071647172957e+00,-2.066116525612347488e+00,1.722328342855675432e-01,-1.695598419864893458e+01,0.000000000000000000e+00,1.695598419864893458e+01,7.993127605704404459e+02
-1.741795367663338201e+00,-1.991599683877487870e+00,-1.793738538269399552e+00,-2.557078164711213120e+01,-0.000000000000000000e+00,-2.557078164711212764e+01,1.205418206860900000e+03
3.476087176667830736e+00,6.905104091710168035e-01,-5.944672926490479625e-02,5.275906398635505923e+01,0.000000000000000000e+00,-5.275906398635505923e+01,2.487086127587107967e+03
2.258473435426522791e+00,-1.396410315018241199e+00,-1.277060470506212742e+00,4.875593630335796291e+01,0.000000000000000000e+00,-4.875593630335796291e+01,2.298376878880252207e+03
-1.886490361791357540e+00,-2.500000000000000000e+00,-6.267497155241774642e-01,-0.000000000000000000e+00,-5.270616866226102815e+00,0.000000000000000000e+00,1.756872288742033845e+02
8.559738202487836567e-01,1.354712656091654921e+00,-2.679560085683951876e+00,4.750735481430013607e+01,0.000000000000000000e+00,-4.750735481430013607e+01,2.239518183028466410e+03
-1.525046522949224048e+00,2.500000000000000000e+00,8.246510135133531261e-01,0.000000000000000000e+00,5.961615002125856932e+00,-0.000000000000000000e+00,1.987205000708618456e+02
-1.249076718462809765e+00,2.500000000000000000e+00,1.125926283576891729e+00,0.000000000000000000e+00,6.094949536880627683e+00,-0.000000000000000000e+00,2.031649845626875504e+02
-2.256393814483421245e+00,2.500000000000000000e+00,-5.313010185540352204e-01,0.000000000000000000e+00,4.290659760469344164e+00,0.000000000000000000e+00,1.430219920156447699e+02
